"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Habitat","06-SANG_Tb-0.1","N","06-SANG_TB-0.1-07112019-W","R1906571","Zinc",2019-07-11 10:30:00,"7440-66-6","T",4.4,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","ALKALINITY, TOTAL (AS CaCO3)",2019-07-11 13:20:00,"ALK","T",104,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","CHLORIDE (AS CL)",2019-07-11 13:20:00,"16887-00-6","T",5.2,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","Copper",2019-07-11 13:20:00,"7440-50-8","T",0.87,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","Lead",2019-07-11 13:20:00,"7439-92-1","T",0.68,"ug/l",0.57,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","Nitrate+Nitrite as Nitrogen",2019-07-11 13:20:00,"NO3NO2N","T",0.284,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","Nitrogen, ammonia (As N)",2019-07-11 13:20:00,"7664-41-7","T",NA,"mg/l",0.0036,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","NITROGEN, NITRATE (AS N)",2019-07-11 13:20:00,"14797-55-8","T",0.284,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","NITROGEN, NITRITE",2019-07-11 13:20:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","PHOSPHORUS, TOTAL (AS P)",2019-07-11 13:20:00,"7723-14-0","T",0.0205,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","TOTAL ORGANIC CARBON",2019-07-11 13:20:00,"TOC","T",1.6,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","Total Suspended Solids",2019-07-11 13:20:00,"TSS","T",2.2,"mg/l",NA,"mg/l",1,"","A","",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","TURBIDITY",2019-07-11 13:20:00,"TURB","T",2.1,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","06-WACT_E_T4-0.5","N","06-WACT_E_T4-0.5-07112019-W","R1906571","Zinc",2019-07-11 13:20:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","ALKALINITY, TOTAL (AS CaCO3)",2019-07-11 14:30:00,"ALK","T",48.8,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","CHLORIDE (AS CL)",2019-07-11 14:30:00,"16887-00-6","T",8.7,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","Copper",2019-07-11 14:30:00,"7440-50-8","T",0.69,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","Lead",2019-07-11 14:30:00,"7439-92-1","T",0.92,"ug/l",0.57,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","Nitrate+Nitrite as Nitrogen",2019-07-11 14:30:00,"NO3NO2N","T",0.207,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","Nitrogen, ammonia (As N)",2019-07-11 14:30:00,"7664-41-7","T",0.0096,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","NITROGEN, NITRATE (AS N)",2019-07-11 14:30:00,"14797-55-8","T",0.207,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","NITROGEN, NITRITE",2019-07-11 14:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","PHOSPHORUS, TOTAL (AS P)",2019-07-11 14:30:00,"7723-14-0","T",0.0223,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","TOTAL ORGANIC CARBON",2019-07-11 14:30:00,"TOC","T",2.1,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","Total Suspended Solids",2019-07-11 14:30:00,"TSS","T",10.9,"mg/l",NA,"mg/l",1,"","A","",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","TURBIDITY",2019-07-11 14:30:00,"TURB","T",9.55,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","06-WACT_T3-0.2","N","06-WACT_T3-0.2-07112019-W","R1906571","Zinc",2019-07-11 14:30:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-08-01 13:45:00,"ALK","T",31.2,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","CHLORIDE (AS CL)",2019-08-01 13:45:00,"16887-00-6","T",3.3,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","Copper",2019-08-01 13:45:00,"7440-50-8","T",0.94,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","Lead",2019-08-01 13:45:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-08-01 13:45:00,"NO3NO2N","T",0.265,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","Nitrogen, ammonia (As N)",2019-08-01 13:45:00,"7664-41-7","T",0.023,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-08-01 13:45:00,"14797-55-8","T",0.265,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","NITROGEN, NITRITE",2019-08-01 13:45:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-08-01 13:45:00,"7723-14-0","T",0.0651,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","TOTAL ORGANIC CARBON",2019-08-01 13:45:00,"TOC","T",4.3,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","Total Suspended Solids",2019-08-01 13:45:00,"TSS","T",5.5,"mg/l",NA,"mg/l",1,"","A","",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","TURBIDITY",2019-08-01 13:45:00,"TURB","T",5.18,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","14-BETT-0.1","Y","BETT-0.1-08012019-W","R1907241","Zinc",2019-08-01 13:45:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-07-31 12:10:00,"ALK","T",31.6,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","CHLORIDE (AS CL)",2019-07-31 12:10:00,"16887-00-6","T",10,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","Copper",2019-07-31 12:10:00,"7440-50-8","T",2.6,"ug/l",0.66,"ug/l",1,"","A","",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","Lead",2019-07-31 12:10:00,"7439-92-1","T",0.72,"ug/l",0.57,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-07-31 12:10:00,"NO3NO2N","T",0.279,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","Nitrogen, ammonia (As N)",2019-07-31 12:10:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-07-31 12:10:00,"14797-55-8","T",0.279,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","NITROGEN, NITRITE",2019-07-31 12:10:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-07-31 12:10:00,"7723-14-0","T",0.107,"mg/l",0.018,"mg/l",0.025,"","A","",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","TOTAL ORGANIC CARBON",2019-07-31 12:10:00,"TOC","T",7.1,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","Total Suspended Solids",2019-07-31 12:10:00,"TSS","T",28.9,"mg/l",NA,"mg/l",2.9,"","A","",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","TURBIDITY",2019-07-31 12:10:00,"TURB","T",38.3,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","14-CALK-1.3","Y","CALK-1.3-07312019-W","R1907241","Zinc",2019-07-31 12:10:00,"7440-66-6","T",4.2,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-07-31 11:20:00,"ALK","T",19.2,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","CHLORIDE (AS CL)",2019-07-31 11:20:00,"16887-00-6","T",14.8,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","Copper",2019-07-31 11:20:00,"7440-50-8","T",1.5,"ug/l",0.66,"ug/l",1,"","A","",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","Lead",2019-07-31 11:20:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-07-31 11:20:00,"NO3NO2N","T",0.881,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","Nitrogen, ammonia (As N)",2019-07-31 11:20:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-07-31 11:20:00,"14797-55-8","T",0.881,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","NITROGEN, NITRITE",2019-07-31 11:20:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-07-31 11:20:00,"7723-14-0","T",0.054,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","TOTAL ORGANIC CARBON",2019-07-31 11:20:00,"TOC","T",3.2,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","Total Suspended Solids",2019-07-31 11:20:00,"TSS","T",11.8,"mg/l",NA,"mg/l",1,"","A","",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","TURBIDITY",2019-07-31 11:20:00,"TURB","T",9.58,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","14-CALL_E_T13a-0.1","Y","CALL_E_T13A-0.1-07312019-W","R1907241","Zinc",2019-07-31 11:20:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-08-01 10:00:00,"ALK","T",12.4,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","CHLORIDE (AS CL)",2019-08-01 10:00:00,"16887-00-6","T",NA,"mg/l",0.5,"mg/l",2,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","Copper",2019-08-01 10:00:00,"7440-50-8","T",NA,"ug/l",0.66,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","Lead",2019-08-01 10:00:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-08-01 10:00:00,"NO3NO2N","T",0.372,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","Nitrogen, ammonia (As N)",2019-08-01 10:00:00,"7664-41-7","T",0.013,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-08-01 10:00:00,"14797-55-8","T",0.372,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","NITROGEN, NITRITE",2019-08-01 10:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-08-01 10:00:00,"7723-14-0","T",0.0095,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","TOTAL ORGANIC CARBON",2019-08-01 10:00:00,"TOC","T",NA,"mg/l",0.5,"mg/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","Total Suspended Solids",2019-08-01 10:00:00,"TSS","T",NA,"mg/l",NA,"mg/l",1.1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","TURBIDITY",2019-08-01 10:00:00,"TURB","T",1.09,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","14-COLD_T7-1.1","Y","COLD-T7-1.1-08012019-W","R1907241","Zinc",2019-08-01 10:00:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-08-01 08:15:00,"ALK","T",52.8,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","CHLORIDE (AS CL)",2019-08-01 08:15:00,"16887-00-6","T",42.7,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","Copper",2019-08-01 08:15:00,"7440-50-8","T",0.93,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","Lead",2019-08-01 08:15:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-08-01 08:15:00,"NO3NO2N","T",0.2,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","Nitrogen, ammonia (As N)",2019-08-01 08:15:00,"7664-41-7","T",0.017,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-08-01 08:15:00,"14797-55-8","T",0.2,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","NITROGEN, NITRITE",2019-08-01 08:15:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-08-01 08:15:00,"7723-14-0","T",0.0246,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","TOTAL ORGANIC CARBON",2019-08-01 08:15:00,"TOC","T",2.4,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","Total Suspended Solids",2019-08-01 08:15:00,"TSS","T",19.8,"mg/l",NA,"mg/l",1.1,"","A","",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","TURBIDITY",2019-08-01 08:15:00,"TURB","T",5.89,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","06-PATT-3.5","Y","PATT-3.5-08012019-W","R1907241","Zinc",2019-08-01 08:15:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-07-31 10:00:00,"ALK","T",16.8,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","CHLORIDE (AS CL)",2019-07-31 10:00:00,"16887-00-6","T",9.2,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","Copper",2019-07-31 10:00:00,"7440-50-8","T",0.67,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","Lead",2019-07-31 10:00:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-07-31 10:00:00,"NO3NO2N","T",0.257,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","Nitrogen, ammonia (As N)",2019-07-31 10:00:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-07-31 10:00:00,"14797-55-8","T",0.257,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","NITROGEN, NITRITE",2019-07-31 10:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-07-31 10:00:00,"7723-14-0","T",0.0079,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","TOTAL ORGANIC CARBON",2019-07-31 10:00:00,"TOC","T",NA,"mg/l",0.5,"mg/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","Total Suspended Solids",2019-07-31 10:00:00,"TSS","T",NA,"mg/l",NA,"mg/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","TURBIDITY",2019-07-31 10:00:00,"TURB","T",1.09,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Habitat","14-SPRB-0.5","Y","SPRB-0.5-07312019-W","R1907241","Zinc",2019-07-31 10:00:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","ALKALINITY, TOTAL (AS CaCO3)",2019-07-31 16:15:00,"ALK","T",12.8,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","CHLORIDE (AS CL)",2019-07-31 16:15:00,"16887-00-6","T",NA,"mg/l",0.5,"mg/l",2,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","Copper",2019-07-31 16:15:00,"7440-50-8","T",1.1,"ug/l",0.66,"ug/l",1,"","A","",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","Lead",2019-07-31 16:15:00,"7439-92-1","T",1.3,"ug/l",0.57,"ug/l",1,"","A","",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","Nitrate+Nitrite as Nitrogen",2019-07-31 16:15:00,"NO3NO2N","T",0.265,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","Nitrogen, ammonia (As N)",2019-07-31 16:15:00,"7664-41-7","T",0.039,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","NITROGEN, NITRATE (AS N)",2019-07-31 16:15:00,"14797-55-8","T",0.265,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","NITROGEN, NITRITE",2019-07-31 16:15:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","PHOSPHORUS, TOTAL (AS P)",2019-07-31 16:15:00,"7723-14-0","T",0.0618,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","TOTAL ORGANIC CARBON",2019-07-31 16:15:00,"TOC","T",1.4,"mg/l",0.5,"mg/l",1,"","A","",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","Total Suspended Solids",2019-07-31 16:15:00,"TSS","T",64.8,"mg/l",NA,"mg/l",2,"","A","",2020-05-11
"Habitat","06-SUGC_T3-0.3","Y","SUGC_T3-0.3-07312019-W","R1907241","TURBIDITY",2019-07-31 16:15:00,"TURB","T",33.9,"ntu",0.06,"ntu",1,"","A","",2020-05-11
